rgb/storageroom_06.png,0.07,0.3,0.07,,0.0,0.0,0.0,0.07333333333333333
rgb/lectureroom_09.png,0.03,0.1,0.09,,0.038461538461538464,0.08,0.09210526315789473,0.07176113360323887
rgb/livingroom_01.png,0.01,0.28,0.05,,0.02564102564102564,0.0,0.05263157894736842,0.06971210076473235
rgb/lab_07.png,0.03,0.07,0.01,0.0,0.05128205128205128,0.16,0.10526315789473684,0.0609350298823983
rgb/kitchen_06.png,0.08,0.28,0.06,0.0,0.0,0.0,0.0,0.060000000000000005
rgb/restaurant_02.png,0.01,0.11,0.09,,0.01282051282051282,0.05,0.05263157894736842,0.054242015294646874
rgb/factory_04.png,0.02,0.14,0.06,0.0,0.05128205128205128,0.06,0.03896103896103896,0.05289187003472718
rgb/lectureroom_10.png,0.05,0.08,0.1,,0.05128205128205128,0.02,0.013157894736842105,0.052406657669815566
rgb/office_03.png,0.0,0.22,0.09,,0.0,0.0,0.0,0.051666666666666666
rgb/lab_02.png,0.0,0.14,0.11,0.0,0.038461538461538464,0.03,0.03896103896103896,0.05106036820322535
rgb/factory_05.png,0.04,0.31,0.0,0.0,0.0,0.0,0.0,0.049999999999999996
rgb/restaurant_01.png,0.0,0.15,0.07,,0.05128205128205128,0.0,0.0,0.04521367521367522
rgb/factory_02.png,0.06,0.14,0.11,0.0,0.0,0.0,0.0,0.04428571428571428
rgb/corridor_04.png,0.08,0.23,0.0,0.0,0.0,0.0,0.0,0.04428571428571428
rgb/lab_01.png,0.06,0.07,0.09,0.0,0.08974358974358974,0.0,0.0,0.04424908424908425
rgb/corridor_01.png,0.02,0.06,0.05,0.0,0.02531645569620253,0.03,0.1038961038961039,0.04131607994175806
rgb/office_08.png,0.0,0.13,0.0,,0.0,0.02,0.07894736842105263,0.038157894736842106
rgb/lab_11.png,0.01,0.07,0.02,,0.02564102564102564,0.04,0.05263157894736842,0.03637876743139901
rgb/factory_03.png,0.0,0.04,0.03,0.0,0.02564102564102564,0.05,0.05194805194805195,0.028227011084153947
rgb/corridor_05.png,0.09,0.01,0.02,0.0,0.02564102564102564,0.02,0.025974025974025976,0.027373578802150227
rgb/kitchen_03.png,0.06,0.05,0.01,0.0,0.0,0.0,0.0,0.017142857142857144
rgb/corridor_07.png,0.01,0.09,0.0,0.0,0.0,0.0,0.0,0.014285714285714285
rgb/corridor_02.png,0.02,0.04,0.0,0.0,0.0,0.01,0.0,0.009999999999999998
rgb/meetingroom_03.png,0.03,0.01,0.0,,0.0,0.0,0.0,0.006666666666666667
rgb/storageroom_04.png,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
rgb/lectureroom_08.png,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
